"","x"
"780","provides best facilities to employees and good hikes based on promotion"
"781","GREAT PLACE TO WORK FOR"
"782","Really couldnt be more smitten with this company after 9 months. 

The pay is great. There is an emphasis on recruiting smart but friendly people. The company is constantly focused on taking care of you. Immediate opportunity to grow your career."
"783","Collaborative work environment working with team"
"784","good for freshers
fun at work
scope for growth
half yearly revisions
growing company"
"785","its a very good company to  launch career
one of best small company
salary hikes will be there for every 6 months based on your performance
Flexible leaves will be given, especially good for women employees"
"786","- Young organisation
- Helpful culture
- Excellent work-life balance
- Decent growth opportunities"
"787","Work culture is good and very relevant to my favorite subject commerce"
"788","Great people in the company. Good work/life balance"
"789","Good work-life balance, decent benefits
Lunch Monday-thursday (in office or delivered)
Free breakfast on Fridays
Good location"
"790","Great benefits, nice people, nice offices, can work remotely,"
"791","Benefits are fantastic. Raises are ok. The company does a lot for their employees, especially those in engineering. Pretty good work life balance."
"792","- Work life balance
- Great people
- Sufficient benefits
- Free drinks
- Free shuttle (up to your home if your shift is until midnight)"
"793","Work & life balance
Great benefits"
"794","Decent salary hike six month apprasial"
"795","Less amount of work load, Flexible Timings, Formals  not required,"
"796","Great exposure to high-level investment professionals"
"797","Open culture
Very good access to online library, subsidized food"
