,X1,pros_page1,pros_page_rating_value
1131,128,"Great work place, specially for women
Plenty learning opportunities",4
1132,128,"Work life balance
Good working environment 
Good learning
Moving towards latest tech.",5
1133,128,"Good work life balance 
Nice culture/friendly people
Quite relaxed 
Good social events",4
1134,128,"great exposure to company leadership, access to widespread network of other BGPs, global experience, based out of company HQ in NYC",5
1135,128,"Good, helpful people and knowledgeable around",4
1136,128,"Flexible, Work Life balance, good values",5
1137,128,Great atmosphere around the office and people seem genuinely passionate about driving the business forward,4
1138,128,good benefits good working environment,2
1139,128,"Great company to work for, lots of opportunities.",4
1140,128,"Good work environment, less stress, job not boring, free cab,",2
1141,129,"Company Brand Name is well known. 
Comfortable to do the bare minimum work. There is no need to stay late and work overtime.",1
1142,129,"Excellent work/life balance, including telecommuting options. Fair amount of learning and training opportunities to enhance your career.",5
1143,129,Can't think of anything good.,4
1144,129,"Nice coworkers
cool view of times square
investment in 3rd party tools to help with role",5
1145,129,"Nice environment, Good work/life balance",4
1146,129,"Great culture, co-workers, interesting projects",5
1147,129,"Thomson Reuters is one of the more unique global organisations that continuously strives to live up to their stated values: Trust, Innovation, Partnership and Performance. 
I'm proud to work for an organization that puts their beliefs into action",4
1148,129,"Great company, great benefits, great people, great morale, always pushing employees to be there best in their careers, supportive",2
1149,129,"Work/life balance
Appreciation Program
Great benefits and volunteer days",4
1150,129,"Work environment, good career opportunities, good management",2
1151,131,"Good benefits package, global culture",4
1152,131,Strong international presence and legacy of major news agency,5
1153,131,"Excellent people - Super helpful and very knowledgeable about the Legal Market and myriad of internal technical solutions.  
Mature business - generating predictable revenues.
Heightened focus on cloud and legal professional personas",4
1154,131,"1) Very good work life balance
2) Best people to work with
3) Learning opportunities
4) Opportunities for other activities like sports etc",5
1155,131,"Colleagues are lovely, and with good managerial support it can be an enjoyable place to work. Deadlines are strict but there are always people willing to help out.",4
1156,131,Very sociable and welcoming culture.,5
1157,131,Thomson Reuters has a employee friendly working environment and flexible work time. Good people to work with.,3
1158,131,"Multinational, great culture, high join ventures",2
1159,131,"flex hours, atmosphere, the problems involved were quite interesting",4
1160,131,"Pays well, and the benefits are good",1
1161,132,"Thomson Reuters has great people, interesting work, and reasonable salaries.  There are always new challenges to tackle and the company encourages mobility across a variety of business areas.",4
1162,132,"*Awesome work life balance
* No micro management
* Good environment
* Good people to work with",5
1163,132,Good team collaboration and positivety.,4
1164,132,"Great company, much tenure, good environment in general.",5
1165,132,"Flexibility, innovative environment, new technologies",4
1166,132,Accept new idea and flexible hours.,5
1167,132,Get to learn the basic of KYC/AML. A good stepping stone to join KYC dept of any MNC banks.,4
1168,132,"Flexibility in work, good work culture",2
1169,132,"Amazing workplace, work-life balance, good pay structure, hard work gets rewarded",4
1170,132,"Work-Personal life balanced, Work flexibility and no such work pressure",3
1171,133,"People Friendly, work life balance",4
1172,133,"Okay pay, colleagues are usually kind",5
1173,133,"- Good Work/Life Balance
- Good Pay
- Good technology stack",4
1174,133,"Great work/ life balance, people are great, very inclusive culture",5
1175,133,Great opportunity for entry-level IT professionals to be exposed to many different areas of the IT spectrum.,1
1176,133,Flexibility (location/remote); decent pay for work; ability to apply legal knowledge in new way,5
1177,133,"1.  Great employee respect.
2. Work from home.
3.  Good work culture.
4. Too many holidays.
5. Daily allowances.
6. Bonus/Variable more than or equal to 100%.
7. Retention Policy.",4
1178,133,"- Good group of people
- Well documented processes
- Some good managers
- Nice environment in most Asian locations",2
1179,133,Job security is available here.,4
1180,133,the company as a whole was a good company.,2
1181,134,"Good benefits, flexible schedule, casual work environment",4
1182,134,Thomson Reuter this company has very friendly environment.  All are cooperative.  Facility of working flexible,5
